"","Player","p.G","p.MP","p.FG","p.FGA","p.FG.","p.X3P","p.X3PA","p.X3P.","p.X2P","p.X2PA","p.X2P.","p.eFG.","p.FT","p.FTA","p.FT.","p.ORB","p.DRB","p.TRB","p.AST","p.STL","p.BLK","p.TOV","p.PF","p.PTS","p.PER"
"136","Lamar Odom",357,38.2809523809524,5.70252100840336,12.0635854341737,0.475588235294118,0.75406162464986,2.3515406162465,0.311042016806723,4.96638655462185,9.73361344537815,0.51363025210084,0.505770308123249,3.33837535014006,4.72128851540616,0.705843137254902,2.18319327731092,7.73249299719888,9.88739495798319,4.32240896358543,0.930532212885154,0.848459383753501,2.61176470588235,3.21372549019608,15.4302521008403,16.8454018498057
"137","Lee Nailon",182,19.667032967033,3.89505494505494,8.36813186813187,0.459730769230769,0,0.0434065934065934,0,3.89505494505494,8.34395604395604,0.462324175824176,0.459730769230769,1.25934065934066,1.53131868131868,0.810637362637363,1.41593406593407,1.80879120879121,3.20989010989011,1.02472527472527,0.368681318681319,0.150549450549451,1.10274725274725,2.05604395604396,9.05989010989011,13.296673576577
"138","Metta World Peace",189,38.8560846560847,6.43068783068783,15.3375661375661,0.421037037037037,1.34391534391534,4.13862433862434,0.331216931216931,5.08677248677249,11.1619047619048,0.454444444444444,0.465275132275132,4.06190476190476,5.67248677248677,0.711777777777778,1.37089947089947,4.3,5.67089947089947,3.51587301587302,2.13597883597884,0.691534391534391,2.24232804232804,2.94973544973545,18.3079365079365,16.4832545548626
"139","Michael Ruffin",155,14.6761290322581,0.450967741935484,1.15290322580645,0.427729032258064,0,0,0,0.450967741935484,1.10193548387097,0.435161290322581,0.427729032258064,0.449032258064516,0.898064516129032,0.465851612903226,1.80387096774194,2.10193548387097,3.9058064516129,0.603870967741935,0.450967741935484,0.450967741935484,0.550967741935484,2.4,1.4,7.96263262704413
"140","Quincy Lewis",145,12.3275862068966,1.55034482758621,3.87931034482759,0.39931724137931,0.250344827586207,0.752413793103448,0.314634482758621,1.32413793103448,3.17793103448276,0.412924137931034,0.430393103448276,0.451034482758621,0.651034482758621,0.706786206896552,0.477241379310345,0.9,1.37724137931034,0.624137931034483,0.37448275862069,0.248965517241379,0.650344827586207,2.22344827586207,3.77724137931034,6.67377314685314
"141","Richard Hamilton",370,35.7145945945946,7.21756756756757,15.48,0.466532432432432,0.731891891891892,1.89378378378378,0.383056756756757,6.48702702702703,13.5681081081081,0.477937837837838,0.489810810810811,3.71378378378378,4.37594594594595,0.849121621621622,0.967297297297297,2.50162162162162,3.46675675675676,4.12594594594595,0.822162162162162,0.162432432432432,2.20945945945946,2.76513513513513,18.8808108108108,16.7070921873108
"142","Rodney Buford",230,18.1917391304348,2.73173913043478,6.62130434782609,0.406908695652174,0.312173913043478,1.0804347826087,0.275869565217391,2.4195652173913,5.59304347826087,0.42695652173913,0.430626086956522,0.599130434782609,0.790869565217391,0.751813043478261,0.492608695652174,2.07260869565217,2.61347826086956,0.778695652173913,0.513478260869565,0.132608695652174,0.599130434782609,1.42739130434783,6.42304347826087,9.64610406061037
"143","Scott Padgett",343,14.0696793002915,1.75597667638484,4.14431486880467,0.419912536443149,0.637609329446064,1.62361516034985,0.387696793002915,1.13440233236152,2.51486880466472,0.439110787172012,0.499912536443149,0.67463556851312,0.924198250728863,0.751536443148688,0.999708454810496,2.05276967930029,3.05247813411079,0.827696793002915,0.471137026239067,0.223906705539359,0.63002915451895,1.68309037900875,4.82536443148688,13.2358004931723
"144","Shawn Marion",402,39.8009950248756,7.82363184079602,16.2634328358209,0.483514925373134,1.281592039801,3.78333333333333,0.341870646766169,6.52238805970149,12.4800995024876,0.525748756218905,0.523149253731343,2.86069651741294,3.4410447761194,0.830751243781095,2.68109452736318,7.72562189054726,10.3465174129353,2.09800995024876,2.08009950248756,1.44054726368159,1.6589552238806,2.64004975124378,19.789552238806,21.48971585625
"145","Steve Francis",375,40.0717333333333,6.8072,15.9594666666667,0.42644,1.05466666666667,3.11333333333333,0.333898666666667,5.75253333333333,12.8464,0.448053333333333,0.460541333333333,5.33786666666667,6.656,0.79904,1.8664,4.37386666666667,6.24026666666667,6.4608,1.604,0.4216,3.72826666666667,3.27413333333333,19.992,17.7581068816589
"146","Trajan Langdon",119,14.6067226890756,1.86470588235294,4.43697478991597,0.41409243697479,0.726050420168067,1.82605042016807,0.394831932773109,1.13865546218487,2.6109243697479,0.42653781512605,0.495386554621849,1.00840336134454,1.11764705882353,0.910478991596639,0.253781512605042,1.11764705882353,1.37142857142857,1.26554621848739,0.480672268907563,0.0915966386554622,0.820168067226891,1.52436974789916,5.46386554621849,11.7337968012887
"147","Vonteego Cummings",199,19.0427135678392,2.59346733668342,6.79849246231156,0.388266331658291,0.55427135678392,1.71658291457286,0.309994974874372,2.07688442211055,5.11507537688442,0.413502512562814,0.427125628140704,1.15527638190955,1.63869346733668,0.727492462311558,0.591959798994975,1.30904522613065,1.90100502512563,2.66281407035176,0.871356783919598,0.170854271356784,1.31758793969849,1.9251256281407,6.92562814070352,11.3154274178652
"148","Wally Szczerbiak",257,34.7003891050584,6.24474708171206,12.9653696498054,0.483898832684825,1.22645914396887,3.04941634241245,0.393420233463035,5.07782101167315,9.91945525291829,0.509852140077821,0.530101167315175,3.62334630350195,4.10194552529183,0.883731517509728,0.987548638132296,3.02996108949416,3.97704280155642,2.64280155642023,0.552918287937743,0.234241245136187,1.78988326848249,2.12529182879377,17.3832684824903,16.6459960305001
"149","Manu Ginobili",348,29.0793103448276,5.49080459770115,12.2068965517241,0.449801724137931,1.83994252873563,4.93793103448276,0.373818965517241,3.65086206896552,7.29051724137931,0.501896551724138,0.525031609195402,4.40977011494253,5.08247126436782,0.867718390804598,0.735919540229885,3.47155172413793,4.20747126436782,4.34885057471264,1.47844827586207,0.378448275862069,2.23793103448276,2.10689655172414,17.2183908045977,22.8759662041978
"150","Gordan Giricek",254,26.4011811023622,4.15433070866142,9.46141732283465,0.440515748031496,0.786220472440945,2.09685039370079,0.37607874015748,3.39685039370079,7.36456692913386,0.459645669291339,0.48109842519685,1.73858267716535,2.09842519685039,0.833681102362205,0.581496062992126,2.40984251968504,2.99133858267717,1.78503937007874,0.767322834645669,0.15748031496063,1.35826771653543,1.94842519685039,10.8303149606299,12.3028581845837
"151","Brian Cardinal",235,17.9731914893617,2.19574468085106,5.1668085106383,0.419936170212766,0.666808510638298,1.72,0.39648085106383,1.52893617021277,3.48340425531915,0.44343829787234,0.488859574468085,1.91574468085106,2.24978723404255,0.825285106382979,0.907659574468085,2.30255319148936,3.21021276595745,1.30978723404255,0.895744680851064,0.186808510638298,1.0136170212766,2.33574468085106,6.91829787234043,14.7693610341643
"152","Chris Mihm",286,21.2188811188811,3.07342657342657,6.21188811188811,0.496160839160839,0,0,0,3.07342657342657,6.18566433566434,0.496685314685315,0.496160839160839,1.85,2.76223776223776,0.677741258741259,2.2534965034965,3.69335664335664,5.94685314685315,0.545804195804196,0.372377622377622,1.05524475524476,1.31223776223776,3.02797202797203,8.03076923076923,14.5923733315757
"153","Courtney Alexander",252,21.6365079365079,3.55119047619048,8.4484126984127,0.412527777777778,0.246825396825397,0.667460317460317,0.331345238095238,3.30873015873016,7.75873015873016,0.418003968253968,0.425992063492063,1.85079365079365,2.25714285714286,0.805480158730159,0.650793650793651,1.54007936507936,2.19444444444444,1.15674603174603,0.623015873015873,0.1,1.12063492063492,2.03174603174603,9.15198412698413,10.858716051647
"154","Darius Miles",261,27.3850574712644,4.9816091954023,10.3873563218391,0.479681992337165,0.0839080459770115,0.439463601532567,0.223478927203065,4.86743295019157,9.94789272030651,0.491773946360153,0.484103448275862,1.78199233716475,2.91149425287356,0.610789272030651,1.20689655172414,3.35670498084291,4.57969348659004,2.027969348659,0.960536398467433,0.913026819923372,1.97318007662835,2.39080459770115,11.823754789272,14.1821454634487
"155","DerMarr Johnson",300,18.279,2.393,5.67733333333333,0.419673333333333,0.819,2.38933333333333,0.348043333333333,1.524,3.288,0.473443333333333,0.492653333333333,0.963333333333333,1.21766666666667,0.79301,0.588,1.75833333333333,2.37266666666667,0.941333333333333,0.619333333333333,0.465333333333333,1.07166666666667,1.86233333333333,6.57966666666667,11.088985393074
"156","DeShawn Stevenson",327,29.5308868501529,3.97247706422018,9.24128440366973,0.428495412844037,0.825993883792049,2.18470948012232,0.316737003058104,3.12935779816514,7.0565749235474,0.438125382262997,0.473076452599388,1.82385321100917,2.52354740061162,0.711009174311927,0.705504587155963,2.11131498470948,2.79174311926606,2.37339449541284,0.698776758409786,0.184097859327217,1.34067278287462,1.73975535168196,10.5779816513761,11.2649769587639
"157","Desmond Mason",322,34.0105590062112,5.59751552795031,12.3627329192547,0.45344099378882,0.16583850931677,0.605590062111801,0.234987577639752,5.46521739130435,11.7732919254658,0.46260248447205,0.459993788819876,3.74596273291925,4.81366459627329,0.767198757763975,1.50869565217391,3.8111801242236,5.32049689440994,2.15093167701863,0.757142857142857,0.349689440993789,1.68447204968944,2.49875776397516,15.0571428571429,14.3761379367021
"158","Donnell Harvey",231,17.6502164502165,2.38831168831169,5.15670995670996,0.468744588744589,0,0.0593073593073593,0.0476666666666667,2.38831168831169,5.0974025974026,0.471636363636364,0.469077922077922,1.21861471861472,1.8991341991342,0.653,1.43030303030303,2.9952380952381,4.42554112554113,0.861471861471861,0.476190476190476,0.476190476190476,1.02770562770563,2.41991341991342,6,12.3202523300304
"159","Eddie House",364,17.9818681318681,3.13928571428571,7.48983516483516,0.417409340659341,1.5021978021978,3.71016483516483,0.400590659340659,1.63351648351648,3.77967032967033,0.432637362637363,0.518769230769231,0.509065934065934,0.615934065934066,0.865381868131868,0.193131868131868,1.59615384615385,1.7739010989011,1.47994505494506,0.649725274725275,0.1,0.778021978021978,1.30879120879121,8.2793956043956,14.2108649738748
"160","Eduardo Najera",285,20.8733333333333,2.27684210526316,4.7119298245614,0.48138947368421,0.228771929824561,0.694736842105263,0.254368421052632,2.06070175438596,4.03438596491228,0.509614035087719,0.505698245614035,1.05263157894737,1.45263157894737,0.709687719298246,1.64456140350877,2.60701754385965,4.25157894736842,0.977894736842105,0.830175438596491,0.403157894736842,0.801052631578947,2.55649122807018,5.81263157894737,12.6215359142027
"161","Etan Thomas",300,19.2143333333333,2.44066666666667,4.78833333333333,0.520246666666667,0,0,0,2.44066666666667,4.78833333333333,0.520246666666667,0.520246666666667,1.60566666666667,2.65766666666667,0.59681,1.902,3.40133333333333,5.30333333333333,0.446333333333333,0.355666666666667,1.20966666666667,1.059,2.43,6.498,14.5496117481742
"162","Jake Tsakalidis",222,16.5364864864865,2.01801801801802,4.04324324324324,0.510391891891892,0,0,0,2.01801801801802,4.04324324324324,0.510693693693694,0.510391891891892,1.17612612612613,1.73648648648649,0.675968468468468,1.38603603603604,2.59369369369369,4.03288288288288,0.350900900900901,0.239189189189189,0.691891891891892,0.828828828828829,2.27027027027027,5.20405405405405,12.0228072512326
"163","Jake Voskuhl",279,16.6039426523297,1.74838709677419,3.49498207885305,0.510749103942652,0,0.0182795698924731,0.0608709677419355,1.74838709677419,3.49498207885305,0.510931899641577,0.511114695340502,1.24372759856631,1.72437275985663,0.707483870967742,1.48673835125448,2.43189964157706,3.91863799283154,0.616845878136201,0.359139784946237,0.404659498207885,0.793906810035842,2.82043010752688,4.75878136200717,11.4292218888289
"164","Jamaal Magloire",351,28.3339031339031,3.71595441595442,7.68062678062678,0.488769230769231,0,0,0,3.71595441595442,7.68062678062678,0.489937321937322,0.488769230769231,3.08319088319088,4.50569800569801,0.677925925925926,2.81595441595442,5.82706552706553,8.57293447293447,0.832763532763533,0.44017094017094,1.14017094017094,1.99259259259259,3.17663817663818,10.4851851851852,14.5093004263364
"165","Jamal Crawford",289,36.683044982699,6.57404844290657,15.7131487889273,0.420750865051903,2.17335640138408,5.93321799307958,0.364411764705882,4.42698961937716,9.80242214532872,0.453982698961938,0.489480968858131,4.1363321799308,4.80173010380623,0.864636678200692,0.420069204152249,2.33529411764706,2.75155709342561,4.18339100346021,0.896539792387543,0.192387543252595,2.16747404844291,1.6038062283737,19.4806228373702,16.5436382553248
"166","Jason Hart",212,20.7391509433962,2.57688679245283,5.82028301886792,0.431745283018868,0.273584905660377,0.884433962264151,0.309198113207547,2.29716981132075,5.00188679245283,0.451132075471698,0.455622641509434,1.32452830188679,1.63490566037736,0.783792452830189,0.266509433962264,1.94103773584906,2.20754716981132,3.06320754716981,1.02075471698113,0.100943396226415,1.07452830188679,1.99056603773585,6.6938679245283,13.3240395523916
"167","Joel Przybilla",334,23.1092814371257,2.02215568862275,3.50179640718563,0.575209580838323,0,0,0,2.02215568862275,3.50179640718563,0.576161676646707,0.575209580838323,1.14760479041916,1.95449101796407,0.574011976047904,2.32964071856287,5.19520958083832,7.5002994011976,0.566167664670659,0.305389221556886,1.64071856287425,1.1685628742515,2.86137724550898,5.19341317365269,13.3824252380644
"168","Kenyon Martin",341,32.8422287390029,6.25601173020528,13.0659824046921,0.480143695014663,0.100879765395894,0.511143695014663,0.185797653958944,6.13607038123167,12.5739002932551,0.490284457478006,0.484190615835777,2.80733137829912,4.19736070381232,0.672513196480938,1.88680351906158,5.44692082111437,7.35278592375367,2.29765395894428,1.25513196480938,1.18856304985337,2.21847507331378,3.48240469208211,15.4442815249267,16.6844314861776
"169","Keyon Dooling",318,21.8251572327044,3.00440251572327,6.94685534591195,0.43214465408805,0.716981132075472,1.90723270440252,0.355657232704403,2.28553459119497,5.07704402515723,0.450996855345912,0.482867924528302,1.72547169811321,2.10880503144654,0.81861320754717,0.222327044025157,1.26792452830189,1.48930817610063,2.37044025157233,0.75440251572327,0.104088050314465,1.18333333333333,1.84937106918239,8.45031446540881,12.4902011987782
"170","Marcus Fizer",286,20.9258741258741,3.84685314685315,8.82587412587413,0.433937062937063,0.0517482517482517,0.368531468531469,0.151055944055944,3.76993006993007,8.4055944055944,0.444923076923077,0.437629370629371,1.93986013986014,2.77902097902098,0.696846153846154,1.31118881118881,3.35384615384615,4.63986013986014,1.24615384615385,0.455944055944056,0.278321678321678,1.48251748251748,2.22517482517482,9.63986013986014,13.0619753375218
"171","Mark Madsen",296,13.2577702702703,1.09695945945946,2.32668918918919,0.474172297297297,0,0.0243243243243243,0.236486486486486,1.09695945945946,2.30675675675676,0.477834459459459,0.475118243243243,0.605743243243243,1.02601351351351,0.58979054054054,1.52094594594595,1.43851351351351,2.94121621621622,0.490878378378378,0.2875,0.251013513513514,0.518918918918919,2.05033783783784,2.78141891891892,9.49747055525825
"172","Michael Redd",362,37.9303867403315,8.17154696132597,18.3453038674033,0.446475138121547,1.75193370165746,4.7975138121547,0.368052486187845,6.41961325966851,13.5624309392265,0.474303867403315,0.494720994475138,5.53756906077348,6.48839779005525,0.851831491712707,1.10110497237569,3.22624309392265,4.35,2.65138121546961,1.0121546961326,0.134530386740331,1.98812154696133,1.84447513812155,23.717955801105,19.4520392985114
"173","Mike Miller",363,33.3617079889807,5.18071625344353,10.7749311294766,0.483168044077135,1.98898071625344,4.81404958677686,0.411239669421488,3.23112947658402,5.94159779614325,0.53934435261708,0.573876033057851,1.95068870523416,2.52947658402204,0.763212121212121,0.698071625344353,4.88154269972452,5.57796143250689,3.54738292011019,0.62038567493113,0.321212121212121,2.14820936639118,2.18595041322314,14.3192837465565,15.6885811334154
"174","Morris Peterson",391,32.5856777493606,4.64987212276215,11.1933503836317,0.417237851662404,1.61457800511509,4.35012787723785,0.370710997442455,3.0772378516624,6.84322250639386,0.448447570332481,0.492838874680307,2.10485933503836,2.63708439897698,0.802590792838875,0.917647058823529,3.10664961636829,3.98235294117647,2.08542199488491,1.15805626598465,0.241943734015345,1.27416879795396,2.69514066496164,13.0982097186701,13.055186225571
"175","Primoz Brezec",249,21.9156626506024,3.81285140562249,7.55502008032129,0.484028112449799,0,0.0232931726907631,0.077566265060241,3.81285140562249,7.55502008032129,0.485461847389558,0.484493975903614,1.55301204819277,2.16546184738956,0.696104417670683,2.02690763052209,2.76827309236948,4.80803212851406,0.662650602409638,0.263453815261044,0.483534136546185,0.993975903614458,2.40763052208835,9.14136546184739,14.7249455378413
"176","Quentin Richardson",360,27.9441666666667,4.62888888888889,11.4036111111111,0.408702777777778,1.63305555555556,4.64138888888889,0.348197222222222,2.99583333333333,6.76222222222222,0.445583333333333,0.478244444444444,1.69722222222222,2.36944444444444,0.712536111111111,1.54972222222222,3.35333333333333,4.92111111111111,1.49444444444444,0.893888888888889,0.241388888888889,1.32416666666667,1.85138888888889,12.6183333333333,14.2797898985079
"177","Speedy Claxton",255,28.7960784313725,4.0756862745098,9.74901960784314,0.418976470588235,0.170196078431373,0.823921568627451,0.203364705882353,3.92549019607843,8.94862745098039,0.438,0.427501960784314,3.14156862745098,4.11333333333333,0.759909803921569,0.571372549019608,2.23607843137255,2.80745098039216,5.31764705882353,1.66235294117647,0.123529411764706,1.94196078431373,2.70470588235294,11.5047058823529,15.531795042898
"178","Stromile Swift",338,21.9872781065089,3.67692307692308,7.72869822485207,0.474337278106509,0,0.0405325443786982,0.0569526627218935,3.67692307692308,7.7085798816568,0.476514792899408,0.474565088757396,2.63579881656805,3.69497041420118,0.712997041420118,1.8085798816568,3.38313609467456,5.18934911242604,0.59585798816568,0.720414201183432,1.42337278106509,1.44970414201183,2.64408284023669,9.9689349112426,16.9030530699571
"179","Hedo Turkoglu",384,33.8518229166667,5.19739583333333,12.0255208333333,0.430880208333333,1.646875,4.27682291666667,0.384494791666667,3.56979166666667,7.7296875,0.456609375,0.499794270833333,3.24635416666667,3.98723958333333,0.811364583333333,0.784375,4.03515625,4.80026041666667,4.01744791666667,0.860416666666667,0.280208333333333,2.21510416666667,2.95989583333333,15.2653645833333,15.2982591794817
"180","Marko Jaric",328,28.2207317073171,2.92256097560976,7.1344512195122,0.410484756097561,0.685060975609756,1.9734756097561,0.348521341463415,2.25884146341463,5.18384146341463,0.432667682926829,0.457890243902439,1.28932926829268,1.73658536585366,0.728762195121951,0.670426829268293,2.33658536585366,2.96798780487805,4.05609756097561,1.39420731707317,0.301524390243902,1.71341463414634,2.38079268292683,7.82469512195122,11.6190792100601
"181","Bobby Simmons",347,28.707492795389,4.01844380403458,9.05590778097983,0.439014409221902,0.962824207492795,2.31095100864553,0.374017291066282,3.05677233429395,6.66541786743516,0.452694524495677,0.498469740634006,1.83314121037464,2.21123919308357,0.800086455331412,1.37204610951009,3.07636887608069,4.42824207492795,1.84293948126801,0.970028818443804,0.197118155619597,1.3507204610951,2.8028818443804,10.828818443804,13.1641174421523
"182","Brendan Haywood",315,22.4612698412698,2.49301587301587,4.67079365079365,0.528063492063492,0,0,0,2.49301587301587,4.66190476190476,0.530225396825397,0.528063492063492,1.39142857142857,2.57555555555556,0.516520634920635,2.51428571428571,3.73777777777778,6.27142857142857,0.538730158730159,0.301587301587302,1.39238095238095,0.974920634920635,2.19777777777778,6.33904761904762,14.3775970347547
"183","Brian Scalabrine",307,15.5697068403909,1.4,3.58957654723127,0.39528013029316,0.364495114006515,1.12736156351792,0.333514657980456,1.01628664495114,2.47980456026059,0.415009771986971,0.45328664495114,0.597068403908795,0.754723127035831,0.786201954397394,0.696091205211726,1.8228013029316,2.51889250814332,0.992833876221498,0.370358306188925,0.277524429967427,0.80228013029316,1.81726384364821,3.86482084690554,7.90222669930333
"184","DeSagana Diop",320,17.44125,1.0475,2.0896875,0.5008625,0,0,0.1265625,1.0475,2.0896875,0.501621875,0.501621875,0.5253125,0.95125,0.54939375,1.94875,3.016875,4.9903125,0.4240625,0.4090625,1.3525,0.6571875,2.440625,2.57875,11.3730407618433
"185","Earl Watson",326,27.969018404908,3.35460122699386,8.09539877300613,0.414223926380368,0.791717791411043,2.39478527607362,0.316205521472393,2.58711656441718,5.70061349693252,0.452957055214724,0.461423312883436,1.39723926380368,1.9079754601227,0.740236196319018,0.534049079754601,2.26196319018405,2.77177914110429,5.81656441717791,1.07914110429448,0.192331288343558,2.24294478527607,2.12423312883436,8.89386503067485,12.9714520997159
"186","Eddie Griffin",303,22.1973597359736,2.81485148514851,7.47590759075908,0.371435643564356,0.76963696369637,2.47821782178218,0.284953795379538,2.02211221122112,4.97458745874587,0.403910891089109,0.419630363036304,0.756435643564356,1.11947194719472,0.673699669966997,1.62673267326733,4.1019801980198,5.77491749174918,0.784488448844884,0.341584158415842,1.68877887788779,0.743564356435644,1.67722772277228,7.16105610561056,13.2506235986797
"187","Eddy Curry",154,32.498051948052,6.48896103896104,12.025974025974,0.538077922077922,0,0,1,6.48896103896104,12.025974025974,0.537551948051948,0.538551948051948,4.14675324675325,6.53571428571429,0.641545454545455,2.21038961038961,4.41038961038961,6.62077922077922,0.847402597402597,0.352597402597403,0.784415584415584,3.03116883116883,3.39480519480519,17.2246753246753,15.252458548964
"188","Gerald Wallace",336,37.7979166666667,6.10089285714286,12.4877976190476,0.489392857142857,0.623214285714286,1.96339285714286,0.321595238095238,5.43809523809524,10.5642857142857,0.51833630952381,0.514232142857143,4.74494047619048,6.49940476190476,0.728880952380952,1.7452380952381,6.06517857142857,7.78779761904762,2.52678571428571,1.92380952380952,1.16309523809524,2.26517857142857,2.8389880952381,17.5708333333333,18.9627479783624
"189","Gilbert Arenas",249,40.5192771084337,8.54538152610442,19.9112449799197,0.42918875502008,2.56746987951807,7.12289156626506,0.357156626506024,6.00763052208835,12.7883534136546,0.469722891566265,0.492875502008032,7.50562248995984,9.11646586345381,0.822084337349398,0.814056224899598,3.40281124497992,4.24136546184739,5.7281124497992,1.84738955823293,0.26144578313253,3.30602409638554,3.29919678714859,27.1638554216867,22.1222826459715
"190","Jamaal Tinsley",245,29.9616326530612,4.29183673469388,10.7318367346939,0.401036734693878,1.02612244897959,3.14367346938776,0.317020408163265,3.2869387755102,7.61755102040816,0.434595918367347,0.452820408163265,1.92897959183673,2.70612244897959,0.712024489795918,0.688163265306122,2.60734693877551,3.29632653061224,6.49795918367347,1.61265306122449,0.265714285714286,2.79469387755102,2.54408163265306,11.5261224489796,14.6135066070893
"191","Jarron Collins",302,20.8135761589404,1.77350993377483,3.81423841059603,0.461758278145695,0,0,0,1.77350993377483,3.81423841059603,0.463387417218543,0.461758278145695,2.00761589403974,2.79470198675497,0.718778145695364,1.57516556291391,2.3,3.8612582781457,1.00993377483444,0.351655629139073,0.240066225165563,0.844370860927152,3.14668874172185,5.59172185430464,10.0899965318103
"192","Jason Collins",387,25.7759689922481,1.828165374677,4.41937984496124,0.413875968992248,0,0.0573643410852713,0.214186046511628,1.80981912144703,4.36175710594315,0.416819121447028,0.415994832041344,1.56304909560724,2.26614987080103,0.677658914728682,1.68811369509044,3.22015503875969,4.88733850129199,1.30439276485788,0.682687338501292,0.661240310077519,1.02273901808786,3.20051679586563,5.2609819121447,8.76677110462841
"193","Jason Richardson",358,37.3072625698324,7.7231843575419,17.5899441340782,0.438980446927374,2.06312849162011,5.64162011173184,0.354857541899441,5.63994413407821,11.9483240223464,0.473743016759777,0.497662011173184,3.04106145251397,4.36368715083799,0.695234636871508,1.4122905027933,4.41256983240223,5.82486033519553,3.26005586592179,1.29106145251397,0.539944134078212,2.15418994413408,2.52960893854749,20.5715083798883,17.7975159778377
"194","Joe Johnson",376,40.0300531914894,8.16382978723404,18.1909574468085,0.448797872340426,1.86808510638298,4.99335106382979,0.368710106382979,6.31675531914894,13.1547872340426,0.478590425531915,0.49956914893617,3.55452127659574,4.38324468085106,0.806670212765957,0.986436170212766,3.40026595744681,4.36648936170213,5.55851063829787,1.1218085106383,0.223404255319149,2.68776595744681,2.08723404255319,21.7292553191489,18.1080673031565
"195","Kwame Brown",309,26.0097087378641,3.12912621359223,6.34919093851133,0.496080906148867,0,0,0.119741100323625,3.12912621359223,6.29935275080906,0.497355987055016,0.496320388349515,2.05825242718447,3.40485436893204,0.599902912621359,2.06796116504854,4.05307443365696,6.14433656957929,1.13462783171521,0.67831715210356,0.779935275080906,1.61326860841424,2.36699029126214,8.31650485436893,12.7457981834017
"196","Loren Woods",170,11.2023529411765,0.972941176470588,2.31411764705882,0.396858823529412,0,0.0223529411764706,0.0744352941176471,0.950588235294118,2.27588235294118,0.401841176470588,0.3982,0.624705882352941,0.932941176470588,0.653217647058824,1.16941176470588,2.06294117647059,3.21294117647059,0.374705882352941,0.273529411764706,0.66,0.652941176470588,1.31235294117647,2.50235294117647,11.2598448330182
"197","Mehmet Okur",388,32.7690721649485,5.57628865979381,12.0567010309278,0.463958762886598,1.12164948453608,2.92835051546392,0.363278350515464,4.47577319587629,9.14948453608247,0.489530927835052,0.508365979381443,3.70463917525773,4.59278350515464,0.803020618556701,2.11855670103093,5.7319587628866,7.85051546391753,2.02886597938144,0.59020618556701,0.666494845360825,1.70567010309278,3.16030927835052,16.0046391752577,17.9513989492229
"198","Pau Gasol",294,36.684693877551,7.19251700680272,13.2758503401361,0.542812925170068,0.013265306122449,0.0751700680272109,0.266051020408163,7.17925170068027,13.1727891156463,0.544642857142857,0.543489795918367,4.32108843537415,5.40170068027211,0.800479591836735,3.14965986394558,6.7312925170068,9.87176870748299,3.35578231292517,0.564285714285714,1.43027210884354,1.90952380952381,2.25986394557823,18.7302721088435,23.0188263377004
"199","Raul Lopez",113,18.8769911504425,2.45309734513274,5.7787610619469,0.428530973451327,0.382300884955752,1.13716814159292,0.335150442477876,2.07079646017699,4.64159292035398,0.445106194690266,0.466973451327434,1.11769911504425,1.31769911504425,0.850654867256637,0.272566371681416,1.4353982300885,1.7353982300885,3.78230088495575,0.772566371681416,0.0274336283185841,1.9353982300885,2.42743362831858,6.50619469026549,11.0295304955229
"200","Richard Jefferson",330,38.4918181818182,6.67909090909091,14.1806060606061,0.474266666666667,0.801818181818182,2.31424242424242,0.349333333333333,5.90090909090909,11.8663636363636,0.499027272727273,0.502745454545454,5.55818181818182,7.03121212121212,0.786378787878788,1.18,4.30090909090909,5.53060606060606,3.46272727272727,0.886060606060606,0.263030303030303,2.47939393939394,2.62939393939394,19.7584848484848,17.1710289238956
"201","Rodney White",260,14.9469230769231,2.74769230769231,6.48615384615385,0.424884615384615,0.425384615384615,1.28,0.343815384615385,2.33846153846154,5.18384615384615,0.444861538461538,0.458753846153846,0.933846153846154,1.22153846153846,0.714338461538462,0.508461538461538,1.65230769230769,2.16076923076923,1.06538461538462,0.560769230769231,0.276923076923077,1.2,1.40538461538462,6.82692307692308,12.24077520457
"202","Samuel Dalembert",394,28.5522842639594,3.47868020304568,6.66142131979695,0.524548223350254,0,0,0,3.47868020304568,6.64060913705584,0.526131979695432,0.524548223350254,1.6497461928934,2.31218274111675,0.707289340101523,2.81624365482234,5.9248730964467,8.74111675126904,0.441624365482234,0.5,2.12944162436548,1.57918781725888,3.34619289340102,8.63197969543147,14.6655642689518
"203","Shane Battier",396,32.2772727272727,3.79545454545455,8.36767676767677,0.457722222222222,0.977777777777778,2.57323232323232,0.381876262626263,2.79772727272727,5.7739898989899,0.493065656565657,0.517252525252525,1.9199494949495,2.61994949494949,0.751007575757576,1.84065656565657,2.98232323232323,4.8229797979798,1.73787878787879,1.27777777777778,1.04166666666667,1.11767676767677,2.63989898989899,10.5085858585859,14.0575794723748
"204","Steven Hunter",76,13.8,1.8,2.9,0.614,0,0,0,1.8,2.9,0.616,0.614,1,2.1,0.479,1.3,1.7,3,0.2,0.1,1.3,0.6,1.7,4.6,15.5044130434783
"205","Tony Parker",332,32.560843373494,7.49759036144578,14.8493975903614,0.504331325301205,0.284939759036145,0.887349397590361,0.308530120481928,7.22951807228916,13.9421686746988,0.517078313253012,0.513680722891566,3.6289156626506,4.58614457831325,0.790156626506024,0.329518072289157,2.59638554216868,2.92590361445783,6.91084337349398,0.901204819277108,0.0765060240963855,2.61686746987952,1.52469879518072,18.9240963855422,21.3938977262216
